发布时间,笔记标题,笔记链接,笔记内容,点赞量,收藏量,评论量,分享量,互动量,博主昵称,概括,内容类型,正负向,业务线,渠道类型,具体产品/场景,笔记ID,是否剔除,是否剔除.输出结果
2026-06-24 11:34:00,山东夫妻北京跑滴滴：猜测好像错了，貌似就是平台改规则了#北京祥子#山东夫妻北京跑滴滴#滴滴车主#网约车女司机做自媒体,https://www.douyin.com/video/7654800125375017971,山东夫妻北京跑滴滴：猜测好像错了，貌似就是平台改规则了#北京祥子#山东夫妻北京跑滴滴#滴滴车主#网约车女司机做自媒体,51,2,26,4,83,@北京～祥子（认知觉醒）,山东夫妻在北京跑滴滴，讨论平台改规则的话题,平台客服投诉,中性,网约车,抖音,系统/派单问题,7654800125375017971,,
2026-06-28 10:57:21,退休阿姨想也知道网约车便宜，老百姓都认实惠#网约车 #网约车司机 #滴滴,https://www.douyin.com/video/7656275018469611379,退休阿姨想也知道网约车便宜，老百姓都认实惠#网约车 #网约车司机 #滴滴,16,2,9,4,31,包头网约车小闫,退休阿姨认为网约车价格便宜，老百姓都认实惠,产品力,正向,网约车,抖音,价格优惠,7656275018469611379,,
2026-06-29 18:51:22,豆包进军网约车 豆包进军网约车，运价会在下调吗,https://www.douyin.com/video/7656768252844059875,"豆包进军网约车 豆包进军网约车，运价会在下调吗？
兄弟们，你们怎么看？#网约车 #滴滴司机",8,2,2,1,13,苏州网约车小孟,讨论豆包进军网约车是否会导致运价下调,司机,中性,网约车,抖音,无匹配类别,7656768252844059875,,
2026-06-30 10:34:00,AI叫车三国杀：滴滴、千问、豆包的入口生死战 AI叫车三国杀：滴滴、千问、豆包的入口生死战,https://www.douyin.com/video/7656856963409546511,AI叫车三国杀：滴滴、千问、豆包的入口生死战 AI叫车三国杀：滴滴、千问、豆包的入口生死战,8,2,0,1,11,墨政说,讨论滴滴与千问、豆包在AI叫车入口的竞争,产品力,中性,网约车,抖音,AI叫车/AI小滴,7656856963409546511,,
2026-06-28 12:29:39,9个小时下班 今日收入530元#成都网约车 #滴滴网约车 #网约车司机日常 #高德打车 #成都网约车袁帅,https://www.douyin.com/video/7656298802899786661,9个小时下班 今日收入530元#成都网约车 #滴滴网约车 #网约车司机日常 #高德打车 #成都网约车袁帅,66,14,61,21,162,成都网约车袁帅,司机分享工作9小时收入530元的日常记录,司机,中性,网约车,抖音,无匹配类别,7656298802899786661,,
2026-06-25 18:00:00,跑网约车到底要不要买免佣卡 亲测高德旗下携华出行买了免佣卡出车12小时的真实收入 #网约车司机接单日常 #高德打车 #滴滴司机 #网约车司机,https://www.douyin.com/video/7654975285019930341,"跑网约车到底要不要买免佣卡 亲测高德旗下携华出行买了免佣卡出车12小时的真实收入
#网约车司机接单日常 #高德打车 #滴滴司机 #网约车司机",64,10,79,15,168,山城阿伟,司机亲测购买免佣卡后跑网约车12小时的真实收入情况,司机,中性,网约车,抖音,无匹配类别,7654975285019930341,,
2026-06-29 17:05:47,高配650km亦派007，是目前昆明可以办网约车正的，配置最高的网约车，它有其它网约车不具备的一些功能,https://www.douyin.com/video/7656741017789549839,高配650km亦派007，是目前昆明可以办网约车正的，配置最高的网约车，它有其它网约车不具备的一些功能。#滴滴打车  #滴滴司机  #网约车  #昆明网约车司机  #昆明网约车,7,1,0,0,8,钱林虎昆明网约车汽车批发,昆明车商介绍东风亦派007是当地可办理网约车证的高配置车型,车内,中性,网约车,抖音,特殊车型/车衣,7656741017789549839,,
2026-06-29 20:25:39,#西安网约车#高德打车#滴滴出行 啥奇葩乘客都有，我特喵遇见这种乘客把我逗笑了,https://www.douyin.com/video/7656792553127436123,#西安网约车#高德打车#滴滴出行 啥奇葩乘客都有，我特喵遇见这种乘客把我逗笑了！😮‍💨,31,0,7,3,41,菲菲在西安跑网约车,司机分享工作中遇到奇葩乘客的趣事,司机,中性,网约车,抖音,司乘互动,7656792553127436123,,
2026-06-29 21:25:59,乘客迟到的代价不应该让司机来承担，#网约车司机 #高德打车 #滴滴司机,https://www.douyin.com/video/7656808101904160244,乘客迟到的代价不应该让司机来承担，#网约车司机 #高德打车 #滴滴司机,49,1,8,0,58,昆明驰旻网约车~小梅哥,乘客迟到不应由司机承担代价,平台客服投诉,负向,网约车,抖音,系统/派单问题,7656808101904160244,,
2026-06-28 07:53:00,乘客是不是也要有乘车文明规范了,https://www.douyin.com/video/7655933856888980658,乘客是不是也要有乘车文明规范了？#网约车那点事 #女乘客 #打车#滴滴 #高德,74,1,12,0,87,朱可夫说网约车,讨论是否应该建立乘客乘车文明规范,场景,中性,网约车,抖音,司乘互动,7655933856888980658,,
2026-06-29 19:58:38,看看周五一天能跑多少流水#网约车那些事儿 #网约车 #高德打车 #滴滴司机 #喜行约车,https://www.douyin.com/video/7656785590876692466,看看周五一天能跑多少流水#网约车那些事儿 #网约车 #高德打车 #滴滴司机 #喜行约车,7,0,6,0,13,津门队长小胖,司机记录周五跑网约车一天的流水收入情况,司机,中性,网约车,抖音,无匹配类别,7656785590876692466,,
2026-06-29 20:21:14,就这样丢下我和车去上厕所了#上饶网约车#滴滴出行,https://www.douyin.com/video/7656791417076221434,就这样丢下我和车去上厕所了#上饶网约车#滴滴出行,11,0,3,0,14,敏蓉网约车租赁蕾蕾,司机在行程中丢下乘客和车去上厕所,司机行为投诉,负向,网约车,抖音,态度恶劣,7656791417076221434,,
2026-06-28 18:53:42,滴滴打车#三角洲行动 #战术 #三角洲,https://www.douyin.com/video/7656397772682184063,滴滴打车#三角洲行动 #战术 #三角洲,11,5,2,0,18,诚喃（三角洲行动）,发布者分享带有滴滴打车话题标签的三角洲行动游戏相关内容,场景,中性,网约车,抖音,无匹配类别,7656397772682184063,,
2026-06-29 20:27:19,下雨了，想叫滴滴打车，叫成了滴滴代驾，那人来了之后，在雨中跟我对视了30秒，我说你车呢，他说你车呢,https://www.douyin.com/video/7656792986499832805,下雨了，想叫滴滴打车，叫成了滴滴代驾，那人来了之后，在雨中跟我对视了30秒，我说你车呢，他说你车呢？#下雨天 #下雨了我说的不是天气 #抖音创作者伙伴计划,240,11,50,138,439,暖暖🍂,用户下雨时误将滴滴打车叫成滴滴代驾，与代驾司机在雨中对视发现双方都没车的尴尬场景,场景,中性,网约车,抖音,无匹配类别,7656792986499832805,,
2026-06-29 09:25:19,#优惠卷#滴滴打车#滴滴出行#优惠卷,https://www.douyin.com/video/7656622386834737353,#优惠卷#滴滴打车#滴滴出行#优惠卷,0,0,1,0,1,YΣCA,用户发布滴滴打车优惠券相关内容,场景,中性,网约车,抖音,价格优惠,7656622386834737353,,
2026-06-28 19:12:46,滴滴 音乐一响牛马上场,https://www.douyin.com/video/7656402688062441957,滴滴 音乐一响牛马上场！管他大单小单干就完了💪,10,2,8,0,20,灵魂伴侣……,"司机分享开始接单工作的日常，用""音乐一响牛马上场""形容开始工作状态，表达积极接单服务的态度",司机,正向,网约车,抖音,司机服务,7656402688062441957,,
2026-06-30 14:37:14,这里是我们红旗EQM-5的仓库 #滴滴打车 #滴滴司机 #网约车 #昆明网约车司机 #昆明网约车,https://www.douyin.com/video/7657073825129057574,这里是我们红旗EQM-5的仓库 #滴滴打车  #滴滴司机  #网约车  #昆明网约车司机  #昆明网约车,1,0,0,0,1,钱林虎昆明网约车汽车批发,展示红旗EQM-5车辆仓库，面向滴滴网约车司机,车内,中性,网约车,抖音,特殊车型/车衣,7657073825129057574,,
2026-06-28 23:47:04,南站爆单就是不派单 #北京南站 #南站打车 #滴滴出行 #打车,https://www.douyin.com/video/7656473373106538147,南站爆单就是不派单 #北京南站 #南站打车 #滴滴出行 #打车,35,7,19,6,67,文刀劉,用户反映北京南站滴滴爆单但不派单,平台客服投诉,负向,网约车,抖音,系统/派单问题,7656473373106538147,,
2026-06-30 09:13:53,跑滴滴遇到系统误判没有申诉机会了，该怎么办,https://www.douyin.com/video/7656990523080996303,跑滴滴遇到系统误判没有申诉机会了，该怎么办？#判责 #申诉 #滴滴司机#如何报备,150,18,28,3,199,东莞网约车&肖肖🌻,司机反映跑滴滴时遇到系统误判且没有申诉机会，询问解决办法,平台客服投诉,负向,网约车,抖音,系统/派单问题,7656990523080996303,,
2026-06-26 07:49:00,他坐不住了开始说脏话了怎么办,https://www.douyin.com/video/7655175172676920753,他坐不住了开始说脏话了怎么办？#网约车那点事 #滴滴司机#打车 #出租车,3014,87,67,14,3182,朱可夫.斯基(Zhukov_ski),乘客反映网约车司机说脏话、态度恶劣,司机行为投诉,负向,网约车,抖音,态度恶劣,7655175172676920753,,
2026-06-28 10:58:00,只要自己不尴尬，尴尬的就是别人,https://www.douyin.com/video/7655996960364857306,"只要自己不尴尬，尴尬的就是别人。路边拦车司机张口要 30，还价 20 被拒，转头滴滴下单刚好打到这位师傅，上车故意跟他炫耀，刚才有人收 30 不肯少，我 16 块就打到车了。
#社牛搞笑日常 #打车名场面 #大型尴尬现场 #网约车趣事 #社牛天花板",1,0,0,0,1,西风,乘客路边拦车议价被拒后通过滴滴低价打到同一辆车并向司机炫耀,司机,中性,网约车,抖音,司乘互动,7655996960364857306,,
2026-06-30 10:34:03,打车碰到女司机，第一反应是啥,https://www.douyin.com/video/7657011183337253755,打车碰到女司机，第一反应是啥？#滴滴#女司机#苏州网约车,6,0,2,0,8,苏州阿拉丁网约车-微微,用户讨论遇到滴滴女司机的第一反应是什么,司机,中性,网约车,抖音,女司机,7657011183337253755,,
2026-06-23 17:13:17,为什么现在开滴滴的师傅，几乎全都在吐槽平台,https://www.douyin.com/video/7654516441420549376,为什么现在开滴滴的师傅，几乎全都在吐槽平台？ #消费者权益保护问题  #曝光替老百姓维权曝光为正义发声  #滴滴平台客服解决不了的问题,859,22,129,16,1026,小叶子萱萱,视频讨论滴滴司机普遍吐槽平台的现象，涉及平台客服问题及维权话题。,平台客服投诉,负向,网约车,抖音,投诉无门/推诿,7654516441420549376,,
2026-06-28 21:17:44,滴滴打车24小时出行服务 下淳化县上旬邑县， 管庄，黄埔，胡家庙，土桥，龙高 电话18402998121,https://www.douyin.com/video/7656434886618951272,"滴滴打车24小时出行服务
下淳化县上旬邑县，
管庄，黄埔，胡家庙，土桥，龙高
电话18402998121",18,1,1,0,20,滴滴打车,宣传滴滴打车24小时跨城出行服务，提供淳化县至旬邑县等区域的约车联系电话,场景,中性,网约车,抖音,跨城出行,7656434886618951272,,
2026-06-29 18:56:33,两块五的网约共交车#烟台 滴滴打车 小朋友的好奇解说,https://www.douyin.com/video/7656769595059792762,"两块五的网约共交车#烟台 滴滴打车
小朋友的好奇解说",5,0,2,0,7,烟台高新区满意餐饮店（个体工商户）,用户分享在烟台体验价格为两块五的滴滴站点巴士（网约共交车）的过程，由小朋友进行好奇解说,产品力,中性,站点巴士/公交/滴滴小巴,抖音,站点巴士,7656769595059792762,,
2026-06-26 08:09:49,网约车优质乘客，还没上车，主动加钱 #网约车 #滴滴司机 #记录真实生活 @DOU+小助手,https://www.douyin.com/video/7655489673544449521,网约车优质乘客，还没上车，主动加钱 #网约车 #滴滴司机 #记录真实生活 @DOU+小助手,24,1,2,1,28,【滇中表哥】阿楠,乘客未上车即主动加钱，司机称赞其为优质乘客,司机,正向,网约车,抖音,司乘温暖,7655489673544449521,,
2026-06-29 09:27:17,#滴滴打车#滴滴出行#优惠卷#扫码奖励 #派发优惠券,https://www.douyin.com/video/7656622892348404682,#滴滴打车#滴滴出行#优惠卷#扫码奖励 #派发优惠券,1,0,1,0,2,YΣCA,分享滴滴打车优惠券扫码领取及派发奖励活动信息,产品力,中性,网约车,抖音,价格优惠,7656622892348404682,,
2026-06-29 15:07:46,天天遇奇葩，希望你下次打车拍个自拍给司机，让司机找你#滴滴司机 #网约车,https://www.douyin.com/video/7656710635347234234,天天遇奇葩，希望你下次打车拍个自拍给司机，让司机找你#滴滴司机 #网约车,9,0,10,0,19,叛逆期,司机吐槽乘客定位不准难以寻找，反讽建议乘客拍自拍方便司机确认位置,司机,负向,网约车,抖音,司乘互动,7656710635347234234,,
2026-06-28 22:44:24,天天划水， 越不重视越派单,https://www.douyin.com/video/7656457224600187250,天天划水， 越不重视越派单！ 真不是我卷！#我要上热门 #网约车 #滴滴司机 #以租代购买车靠谱吗 #dou➕小助手,41,1,13,0,55,青岛网约车～雪🚗（租满即送）,司机抱怨自己划水时反而派单多，质疑平台派单机制不合理,平台客服投诉,负向,网约车,抖音,系统/派单问题,7656457224600187250,,
2026-06-30 11:16:48,今天这个车打的不错😜高级 #滴滴打车,https://www.douyin.com/video/7657022201492677987,今天这个车打的不错😜高级 #滴滴打车,14,1,25,0,40,开车的木子,用户称赞今天打到的车体验不错，车辆很高级,车内,正向,专车/豪华车,抖音,专车/豪华车,7657022201492677987,,
2026-06-29 21:27:44,我们什么时候出发连云港旅游#嘀嘀打车 #滴滴 #苏超 #连云港#连云港旅游攻略,https://www.douyin.com/video/7656808554971947698,我们什么时候出发连云港旅游#嘀嘀打车 #滴滴 #苏超 #连云港#连云港旅游攻略,232,23,11,510,776,港城食光,用户发布连云港旅游相关内容，询问出发时间并提及使用滴滴打车,场景,正向,网约车,抖音,旅游出行,7656808554971947698,,
2026-06-28 17:02:11,我仿佛进了冰柜里，冷的发抖🥶 #滴滴司机#打车#空调太冷,https://www.douyin.com/video/7656369031209059569,我仿佛进了冰柜里，冷的发抖🥶 #滴滴司机#打车#空调太冷,61,2,26,0,89,晓晓凌,用户吐槽滴滴车内空调温度过低，乘车时冷得像在冰柜里一样发抖,车内环境投诉,负向,网约车,抖音,无匹配类别,7656369031209059569,,
2026-06-27 20:00:00,凌晨一点的后视镜 #滴滴打车 #兼职 #感情 #午夜 #兼职,https://www.douyin.com/video/7655969638221106161,凌晨一点的后视镜 #滴滴打车 #兼职 #感情 #午夜 #兼职,7,0,2,0,9,兼职网约车司机,兼职网约车司机分享凌晨一点跑车时的见闻或心情,司机,中性,网约车,抖音,深夜/晚归出行,7655969638221106161,,
2026-06-29 10:19:14,说相声的网约车司机#成都同城 #滴滴司机 #网约车司机 #打车日常,https://www.douyin.com/video/7656636280596699530,说相声的网约车司机#成都同城 #滴滴司机 #网约车司机 #打车日常,1,0,1,0,2,川A老刘日记,网约车司机在车内表演相声或与乘客互动说相声的内容,司机,正向,网约车,抖音,司乘互动,7656636280596699530,,
2026-06-28 21:36:55,开车需谨慎 #三角洲行动 #滴滴打车,https://www.douyin.com/video/7656439831019235227,开车需谨慎 #三角洲行动 #滴滴打车,11,0,1,5,17,忆,发布游戏相关内容（提醒开车需谨慎），带有滴滴打车话题标签,场景,中性,网约车,抖音,无匹配类别,7656439831019235227,,
2026-06-30 03:21:49,#网购消费者权益保护 #打车避雷#滴滴,https://www.douyin.com/video/7656899787468415552,#网购消费者权益保护 #打车避雷#滴滴,10,1,24,0,35,清 竹,,,,,抖音,,7656899787468415552,,
2026-06-26 14:47:27,有人公然分享，打车不给钱的攻略，司机们一定要小心了 #网约车 #网约车司机 #滴滴司机,https://www.douyin.com/video/7655592117678509318,有人公然分享，打车不给钱的攻略，司机们一定要小心了 #网约车 #网约车司机 #滴滴司机,3413,228,805,814,5260,老虎说网约车,,,,,抖音,,7655592117678509318,,
2026-06-30 08:20:07,全网喊话 实名曝光滴滴打车平台#志佳观察 #网约车平台 #伙伴计划推荐官 #广告分成计划抖音创作者中心 #抖音小助手我要上热门 @志佳说,https://www.douyin.com/video/7656976666103059881,全网喊话 实名曝光滴滴打车平台#志佳观察 #网约车平台 #伙伴计划推荐官 #广告分成计划抖音创作者中心 #抖音小助手我要上热门 @志佳说,12,1,1,0,14,志佳说,,,,,抖音,,7656976666103059881,,
2026-06-30 14:13:46,国外打车被告知，你的订单没有空调，乘客使出钞能力 #网约车 #网约车司机 #滴滴司机,https://www.douyin.com/video/7657067779224243492,国外打车被告知，你的订单没有空调，乘客使出钞能力 #网约车 #网约车司机 #滴滴司机,498,16,87,44,645,老虎说网约车,,,,,抖音,,7657067779224243492,,
2026-06-24 19:02:35,到底谁懂啊，这个随心接🐶看了都摇头，🐶滴滴非要一直给我派这些单子💔#80后网约车女司机 #网约车女司机的日常 #丽水滴滴,https://www.douyin.com/video/7654915722493952101,到底谁懂啊，这个随心接🐶看了都摇头，🐶滴滴非要一直给我派这些单子💔#80后网约车女司机 #网约车女司机的日常 #丽水滴滴,184,6,100,9,299,在丽水开滴滴的女司机,,,,,抖音,,7654915722493952101,,
2026-06-28 17:51:42,花100元打车，司机到手仅40元；花240元打车，司机到手仅120元,https://www.douyin.com/video/7656381795794439601,"花100元打车，司机到手仅40元；花240元打车，司机到手仅120元。平台抽成直接扣走一半，司机连空调都舍不得开，乘客投诉还被平台以“企业自主管理”敷衍，甚至暗示司机“愿意干就干，不愿意干就滚蛋”。这特么什么道理？ 
#网约车司机 #网约车真相 #平台抽成 #打车那些事 #行业现状",2348,139,536,194,3217,滴滴司机,,,,,抖音,,7656381795794439601,,
2026-06-23 20:15:27,首都北京滴滴快车个车司机，素质堪忧 #热门 因为没及时接到司机打的电话，对方语音留言就开骂,https://www.douyin.com/video/7654563412407633819,首都北京滴滴快车个车司机，素质堪忧 #热门 因为没及时接到司机打的电话，对方语音留言就开骂！北京是我觉得最安全最友好的城市之一，这种司机就是行车安全最大的隐患！望有关部门严查严处！#北京 #滴滴快车 #电话录音 #北京滴滴司机 @北京文旅金名片 @人民日报 @新华社 @滴滴出行司机中心官方账号,76,4,101,8,189,师师👑,,,,,抖音,,7654563412407633819,,
2026-06-28 16:32:31,网约车能不能收“跨城费”，一地明确表态，网约车私下收取“跨城费”属于违规行为，有司机已被立案调查 #网约车#网约车司机#网约车那点事#滴滴司机,https://www.douyin.com/video/7656361392530619321,网约车能不能收“跨城费”，一地明确表态，网约车私下收取“跨城费”属于违规行为，有司机已被立案调查 #网约车#网约车司机#网约车那点事#滴滴司机,17,4,22,0,43,网约车御史,,,,,抖音,,7656361392530619321,,
2026-06-28 02:52:47,网约车低价的真相，司乘本不该互为对立面 低价网约车，谁在默默买单,https://www.douyin.com/video/7656150141292200954,网约车低价的真相，司乘本不该互为对立面 低价网约车，谁在默默买单？#滴滴司乘矛盾 #司机 #生活不易爱心传递,16,2,19,0,37,阿溪（减肥版）,,,,,抖音,,7656150141292200954,,
2026-06-25 12:16:38,滴滴出行也太方便了吧~给力,https://www.douyin.com/video/7655182194902923685,滴滴出行也太方便了吧~给力！#滴滴出行 #打车 #滴滴,37,2,1,2,42,啊惠飞,,,,,抖音,,7655182194902923685,,
2026-06-27 11:44:27,统一 5 分钟等候成为过去,https://www.douyin.com/video/7655916042006400310,统一 5 分钟等候成为过去！滴滴新规则，到底谁吃亏谁受益？ #滴滴 #滴滴司机 #滴滴车主,1024,63,350,78,1515,老李 ￴￴ ￴ ￴,,,,,抖音,,7655916042006400310,,
2026-06-24 11:30:03,在打车的时候，平台是如何默默保护你的,https://www.douyin.com/video/7654547633968663860,在打车的时候，平台是如何默默保护你的？#社会 #人文 #科普 #网约车#滴滴,19249,1307,352,6468,27376,王小七Fire,,,,,抖音,,7654547633968663860,,
2026-06-28 16:43:18,好干孬不了，不干等于零，干就完了,https://www.douyin.com/video/7656364171853193585,好干孬不了，不干等于零，干就完了。 #dou上热门#滴滴顺风车#哈啰顺风车#顺风车#小鹏汽车,363,28,267,35,693,小7在路上🦭,,,,,抖音,,7656364171853193585,,
2026-06-29 18:41:40,滴滴打车被劫车了 #热点 #三角洲行动 #热点新闻事件,https://www.douyin.com/video/7656765723863272744,滴滴打车被劫车了 #热点 #三角洲行动 #热点新闻事件,14,0,0,0,14,光谱fps,,,,,抖音,,7656765723863272744,,
2026-06-27 22:03:06,下辈子再也不敢接客了 #整蛊滴滴司机#女性安全#你家裤子老潮了#牛马馆长,https://www.douyin.com/video/7656075495469306875,下辈子再也不敢接客了 #整蛊滴滴司机#女性安全#你家裤子老潮了#牛马馆长,71,4,3,44,122,添添,,,,,抖音,,7656075495469306875,,
2026-06-24 17:48:30,迟到的父亲节特辑 滴滴,https://www.douyin.com/video/7654896607556652330,迟到的父亲节特辑 滴滴！小橙车营业中！捡到打不到车的小姐姐一枚，用迈巴赫免费送她回家 #打到豪车  #迈巴赫  #小橙车 #打工人 #父亲节,174,7,25,169,375,小橙车,,,,,抖音,,7654896607556652330,,
2026-06-28 12:09:10,南京网约车师傅的打车经和开车经 #南京网约车 #南京滴滴司机 #南京滴滴司机现状 @抖音创作灵感 @抖音创作者中心 @DOU+小助手,https://www.douyin.com/video/7656293524351284987,南京网约车师傅的打车经和开车经 #南京网约车 #南京滴滴司机 #南京滴滴司机现状 @抖音创作灵感 @抖音创作者中心 @DOU+小助手,13,2,1,0,16,米聘王永的AI硬科技书房,,,,,抖音,,7656293524351284987,,
2026-06-29 18:00:23,没想到全车都是跑滴滴的,https://www.douyin.com/video/7656755092997066003,没想到全车都是跑滴滴的！大连偶遇司机奇遇～#滴滴百丽 #网约车司机 #滴滴司机 #网约车 #滴滴,998,54,254,70,1376,滴滴百丽来啦,,,,,抖音,,7656755092997066003,,
2026-06-28 18:01:54,个人看法与观点，理性观看，请勿抬杠#我们都在跑滴滴 #开网约车还赚钱吗 #创作者中心 #创作灵感 #网约车各平台垫付功能,https://www.douyin.com/video/7656384423529702129,个人看法与观点，理性观看，请勿抬杠#我们都在跑滴滴 #开网约车还赚钱吗 #创作者中心 #创作灵感 #网约车各平台垫付功能,63,1,30,0,94,专车小邢,,,,,抖音,,7656384423529702129,,
2026-06-24 11:28:27,7毛订单遭投诉，乘客薅优惠券还恶意投诉,https://www.douyin.com/video/7654798690871478010,7毛订单遭投诉，乘客薅优惠券还恶意投诉！平台不分缘由处罚司机 #网约车 #网约车司机 #滴滴司机,44,0,20,0,64,网约车王小王,,,,,抖音,,7654798690871478010,,
2026-06-29 01:27:51,#网约车司机接单日常 #海口滴滴打车 #海口专车,https://www.douyin.com/video/7656499344736571338,#网约车司机接单日常 #海口滴滴打车 #海口专车,26,5,41,27,99,随风✔,,,,,抖音,,7656499344736571338,,
2026-06-25 06:05:09,滴滴现在给我印象很差了，还是5.0的评分,https://www.douyin.com/video/7655086462039444089,滴滴现在给我印象很差了，还是5.0的评分。人都不能好好说话了……问我尾数也很凶。#滴滴打车 #真实事件 #滴滴车主,65,1,115,1,182,x7,,,,,抖音,,7655086462039444089,,
2026-06-29 18:41:19,一边用大数据拿捏老乘客抬价，一边拆分抽成压榨司机，垄断之下，普通人和从业者全都成了平台的利润筹码,https://www.douyin.com/video/7656765661980866687,一边用大数据拿捏老乘客抬价，一边拆分抽成压榨司机，垄断之下，普通人和从业者全都成了平台的利润筹码。#滴滴 #滴滴司机 #滴滴车主 #热点,42,4,3,0,49,坤哥情感频道,,,,,抖音,,7656765661980866687,,
2026-06-28 11:16:41,明确了,https://www.douyin.com/video/7656279999792767990,明确了！海南省全域内，网约车、出租车， 不得以空驶为由向乘客加收返程费！#网约车 #网约车司机 #滴滴司机,124,15,629,118,886,网约车心声,,,,,抖音,,7656279999792767990,,
2026-06-29 22:20:00,河源打车滴滴和花猪到底谁贵,https://www.douyin.com/video/7656822021594324102,河源打车滴滴和花猪到底谁贵？滴滴司机实测一镜到底。#网约车平,2,0,0,0,2,山河下榻,,,,,抖音,,7656822021594324102,,
2026-06-24 22:25:46,滴滴司机 真不是我想吐槽某些滴滴司机,https://www.douyin.com/video/7654968081399453157,"滴滴司机 真不是我想吐槽某些滴滴司机！ 
#网约车女乘客 #滴滴司机 #吐槽 #快车和专车的区别 #回国vlog",46,0,26,1,73,Yvonne億萬🇳🇿在新西兰,,,,,抖音,,7654968081399453157,,
2026-06-27 17:00:00,车就在身边，平台硬是让我加价3次才派单，溢价全吞——滴滴这波“两头吃”把我吃通了#网约车平台背后真相 #网约车真实事件 #跑网约车一定要知道的事 #深圳网约车 ,https://www.douyin.com/video/7655939424349874275,车就在身边，平台硬是让我加价3次才派单，溢价全吞——滴滴这波“两头吃”把我吃通了#网约车平台背后真相 #网约车真实事件 #跑网约车一定要知道的事 #深圳网约车 #滴滴,838,14,165,10,1027,海川网约车,,,,,抖音,,7655939424349874275,,
2026-06-24 11:43:13,你们有没有遇到过没钱还叫车的 #滴滴垫付功能 #跑滴滴收入稳稳到手,https://www.douyin.com/video/7654802497295748795,"你们有没有遇到过没钱还叫车的
#滴滴垫付功能  
#跑滴滴收入稳稳到手",38,1,8,0,47,贵阳滴滴阿秀,,,,,抖音,,7654802497295748795,,
2026-06-28 00:13:05,记录在5线小县城跑滴滴的一天，看看我们10个小时能跑多少元子 #滴滴出行 #网约车#记录最真实的生活 #分享我的一天 #滴滴抢单 @抖音小助手 @抖音求真,https://www.douyin.com/video/7656108991601570417,记录在5线小县城跑滴滴的一天，看看我们10个小时能跑多少元子 #滴滴出行 #网约车#记录最真实的生活 #分享我的一天 #滴滴抢单 @抖音小助手 @抖音求真,1,1,6,0,8,奥特曼呀,,,,,抖音,,7656108991601570417,,
2026-06-24 21:34:20,做事情，好好说话不应该是前提吗,https://www.douyin.com/video/7654954826816442491,做事情，好好说话不应该是前提吗？#滴滴打车 #滴滴车主 #评分 #体验感差,30,1,93,0,124,x7,,,,,抖音,,7654954826816442491,,
2026-06-27 14:49:01,当滴滴特惠乘客遇到特惠司机应该是共情的，因为都不容易#网约车 #滴滴司机 #滴滴乘客,https://www.douyin.com/video/7655963631587101430,当滴滴特惠乘客遇到特惠司机应该是共情的，因为都不容易#网约车 #滴滴司机 #滴滴乘客,995,38,89,16,1138,网约车阿山,,,,,抖音,,7655963631587101430,,
2026-06-27 16:37:57,约车司机跑断腿，不如平台零头多,https://www.douyin.com/video/7655991707616109288,"约车司机跑断腿，不如平台零头多！
#网约车司机#网约车平台#滴滴司机#网约车#上海网约车",149,6,27,1,183,熊哥说真话,,,,,抖音,,7655991707616109288,,
2026-06-29 00:23:23,结局万万没想到#网约车司机 #网约车那点事 #网约车平台 #滴滴打车,https://www.douyin.com/video/7656482730175591397,结局万万没想到#网约车司机 #网约车那点事 #网约车平台 #滴滴打车,16,1,1,0,18,桂奕帆在路上,,,,,抖音,,7656482730175591397,,
2026-06-28 22:18:52,滴滴凉了，司机反赚2块 #网约车新规 #司机收入 #抖音豆包打车 #出行行业新变,https://www.douyin.com/video/7656450646539255913,滴滴凉了，司机反赚2块 #网约车新规 #司机收入 #抖音豆包打车 #出行行业新变,3,0,1,0,4,雲多,,,,,抖音,,7656450646539255913,,
2026-06-28 17:32:46,好久没开滴滴了，听说好服务有高收入的活动延迟到七月底，起步价都是翻倍增加的,https://www.douyin.com/video/7656376917863681381,好久没开滴滴了，听说好服务有高收入的活动延迟到七月底，起步价都是翻倍增加的？#滴滴司机 #滴滴车主 #上海网约车 #十亿流量扶持计划 #网约车,158,10,84,10,262,光之巨影,,,,,抖音,,7656376917863681381,,
2026-06-28 09:58:00,我是一名在上海靠网约车养家糊口的， 经验多多，给个面子认识下 你不吃亏㊗️远离家乡努力的人都顺风顺水#热门 #正能量 #好工作推荐 #上海网约车 #滴滴司机,https://www.douyin.com/video/7654228996444311467,我是一名在上海靠网约车养家糊口的， 经验多多，给个面子认识下 你不吃亏㊗️远离家乡努力的人都顺风顺水#热门 #正能量 #好工作推荐 #上海网约车 #滴滴司机,235,309,14,77,635,上海网约车龙哥,,,,,抖音,,7654228996444311467,,
2026-06-28 18:21:57,#滴滴 #网约车 #高德打车 #风韵出行 #曹操出行,https://www.douyin.com/video/7656389589587217250,#滴滴 #网约车 #高德打车 #风韵出行 #曹操出行,6,0,1,1,8,滴滴官方王经理,,,,,抖音,,7656389589587217250,,
