发布时间,笔记标题,笔记链接,笔记内容,点赞量,收藏量,评论量,分享量,互动量,博主昵称,概括,内容类型,正负向,业务线,渠道类型,具体产品/场景,笔记ID,是否剔除,是否剔除.输出结果
2026/5/27,跟滴滴司机的一场对话,https://www.xiaohongshu.com/explore/6a16c09c0000000008003e87?xsec_token=ABhIvQpo6SFrXUJnp1CW2kGbE7TlvfifydoSRCZq1jKlk=&xsec_source=pc_search,"打个车🚗快到站的时候
我:师傅，拐过去就行，不用进小区了，比较麻烦。
师傅:不要为我考虑，我就干这个的，你还拿个箱子。
我说:没事，我拉过去就行。
师傅:做人不要太善良，也不要想太多，可怜之人必有可恨之处，虽然我知道你不会听，就得有一天撞到南墙才能明白[失望R]#北京[话题]# #出租车[话题]# #世界上还是有好多好心人的[话题]# #上下班途中[话题]# #北京滴滴[话题]# #北京滴滴司机[话题]# #滴滴[话题]# #滴滴出行[话题]#",2,1,0,1,4,momo来财,出租车师傅在乘客表示不用进小区时，坚持为拿箱子的乘客提供方便，并劝诫乘客不要太善良、想太多，认为可怜之人必有可恨之处，乘客需撞南墙才明白。,司机,正向,网约车,小红书,司乘温暖,6a16c09c0000000008003e87,,
2026/5/27,,https://www.xiaohongshu.com/explore/6a16c021000000003503863e?xsec_token=ABhIvQpo6SFrXUJnp1CW2kGUgYx6lm0lKezU0wohJv1Zc=&xsec_source=pc_search,1.总是叹气2.车速不稳定3.热天不开空调，你遇到的还有哪些？#滴滴司机[话题]##反感的事[话题]#,1,0,18,0,19,月拾六,询问大家遇到的滴滴司机令人反感的行为还有哪些，已列举总是叹气、车速不稳定、热天不开空调。,司机行为投诉,负向,网约车,小红书,态度恶劣,6a16c021000000003503863e,,
2026/5/27,滴滴出行系统又崩了 #网约车司机 #网约车 #,https://www.xiaohongshu.com/explore/6a16684d000000003700ff75?xsec_token=ABhIvQpo6SFrXUJnp1CW2kGZ9A06vSc0awl8za7PkqRDI=&xsec_source=pc_search,滴滴出行系统又崩了 #网约车司机[话题]# #网约车[话题]# #滴滴[话题]#,15,0,3,1,19,大新嘚啵嘚,滴滴出行系统再次发生故障。,平台客服投诉,负向,网约车,小红书,系统/派单问题,6a16684d000000003700ff75,,
2026/5/28,一只特立独行的小比,https://www.xiaohongshu.com/explore/6a17d6790000000008001b97?xsec_token=AB4kz4gBcmilL_Sjsri3RwNHNgqslOYcVfkG4e0q5E26o=&xsec_source=pc_search,#生活中的比[话题]# #小狗坐车[话题]# #滴滴宠物出行[话题]# #小狗吃冰淇淋[话题]# #肯德基冰淇淋甜筒[话题]#,13,1,2,1,17,,该内容提及了生活中的比、小狗坐车、滴滴宠物出行、小狗吃冰淇淋、肯德基冰淇淋甜筒等话题。,场景,中性,宠物出行,小红书,宠物出行,6a17d6790000000008001b97,,
2026/5/28,孩子说梦话都是宠物升级了！,https://www.xiaohongshu.com/explore/6a17b930000000003502c7bc?xsec_token=AB4kz4gBcmilL_Sjsri3RwNACvbN9-DneJVC-rSrJvvUk=&xsec_source=pc_search,"学校老师给每个孩子随机匹配了一个电子宠物，滴滴的宠物是鳄鱼。自从有个这个宠物，上课听讲不走神了，作业字迹不潦草了，打扫卫生不偷懒了，因为表现不好就挣不到宠物口粮。一放学便拉着我吧啦吧啦不停，都是关于宠物的事儿，那谁的宠物又升级了，那谁的宠物饿🉐奄奄一息了，连晚上说梦话都是宠物好酷啊！武汉的小学生们，你们上学都养电子宠物了吗？
#宠物与孩子[话题]# #电子宠物养成大计[话题]# #萌宠和孩子[话题]# #如何对上学充满动力[话题]#",1,0,3,0,4,,学校老师给孩子匹配电子宠物后，孩子因想挣宠物口粮而表现变好，并且经常谈论宠物，作者还询问武汉小学生是否也养电子宠物。,无匹配类别,正向,无匹配类别,小红书,无匹配类别,6a17b930000000003502c7bc,,
2026/5/28,滴滴～小猫🐱找主人啦！,https://www.xiaohongshu.com/explore/6a17a69b0000000006020b32?xsec_token=AB4kz4gBcmilL_Sjsri3RwNAvWayEXBjP6mwGc6VpvWsU=&xsec_source=pc_search,"在陶瓷总部🈶两只刚足月的小猫咪谁要领养啊，因为猫妈在隔壁公司生的老板不让放要赶走它们，想要领养的滴滴～图一跟图二都是猫妈妈喔
#萌猫找主人[话题]# #宠物小猫咪[话题]# #这么可爱的小猫咪谁不爱呢[话题]# #小猫领养[话题]# #猫咪找家[话题]#",1,0,2,0,3,,陶瓷总部有两只刚足月的小猫咪因老板不让放要被赶走，现寻求领养。,无匹配类别,中性,无匹配类别,小红书,无匹配类别,6a17a69b0000000006020b32,,
2026/5/28,建德滴滴宠物友好不吐不快,https://www.xiaohongshu.com/explore/6a1795f6000000003601f583?xsec_token=AB4kz4gBcmilL_Sjsri3RwNEyRnb-WJp-DOw_I8cwmUTY=&xsec_source=pc_search,"今年五月人生第一次打宠物友好滴滴
我家狗子上车习惯坐凳子，司机说下次出行应该带个笼子把狗装进去
我特么是34斤的柯基啊，柯基，又不是猫猫或者兔子或者仓鼠，随手提个笼子方便得很
我一边不好意思不好意思第一次打宠物车不晓得规矩，一边又给师傅额外50洗车费，现在想想真是大傻子，显得我钱多似的[猪头R]
今天闲来无事搜搜大家的滴滴宠物友好，原来可以不带笼子的，而且我打到的车像是工地回来一样的，地垫脏脏的
我觉得如果想赚宠物友好这份钱的滴滴司机
滴滴出行应该审核司机是否家中养宠物，养宠人见到宠物只会满眼喜欢，或者司机后排会准备防脏垫，不要又想赚这份钱，又嫌弃这的那的@滴滴出行客服 @滴滴 再也不打宠物友好了
看到大家大部分都在吐槽我就放心了#建德[话题]# #宠物出行[话题]# #带宠物坐车[话题]# #滴滴[话题]#",1,0,5,0,6,,用户分享了首次使用滴滴宠物友好车的糟糕经历，包括司机要求为34斤柯基带笼子、车内环境脏，以及发现该服务普遍被吐槽后决定不再使用的情况，并建议滴滴审核司机是否养宠或是否准备防脏垫。,司机行为投诉,负向,宠物出行,小红书,宠物出行,6a1795f6000000003601f583,,
2026/5/27,滴滴大叔的话 治愈焦虑的我,https://www.xiaohongshu.com/explore/6a1699680000000035039b6f?source=webshare&xhsshare=pc_web&xsec_token=CBjo7cxXH3SRqsRbXebnT6kWk9o8HKY7hdl9oFRt13snc=&xsec_source=pc_share,"在杭州打到一辆滴滴。
司机是个60出头的大叔。
车很新，也很干净。最特别的是，车上放着免费的雨伞、纸巾，每一样都整理得很用心。
我一上车，就被这些细节吸引了。
后来聊起来，才知道他的人生，比这辆车还要“重”。
父亲、妹妹、妻子，接连因癌症离世。
那段时间，他也抑郁过，整个人陷进去了。
后来他选择出来开滴滴，一点一点，把自己拉回来。
他说，人这一生，很多东西是留不住的。
聊到孩子，他更让我意外。
他说：“他选择什么样的人生，是他的事。只要有饭吃，有地方住，别太苦就行了。”
没有执念，没有控制，只有一种经历过之后的松。
他现在的生活很简单：
早睡早起，规律作息，每天开车，和不同的人聊聊天。
但你能感觉到，他不是“混日子”，而是在认真地过每一天。
车上的那把雨伞、那几包纸巾，其实就是他对这个世界的态度。
经历了那么多苦，他没有变得冷漠，反而更柔软了。
有些人，是被生活打败的。
也有些人，是被生活打磨过的。
他显然是后者。
那一刻我在想：
一个人真正的通透，不是看了多少书，而是扛过多少事之后，还愿意对世界温柔一点。#关于我打车被司机种草这件事[话题]# #网约车[话题]#",5703,2460,315,1077,9555,TiMi视频,文章讲述了杭州一位60出头的滴滴司机在经历父亲、妹妹、妻子接连因癌症离世的打击后，通过开滴滴并在车内准备免费雨伞、纸巾等细节用心生活，展现出经历磨难后对世界依然温柔的通透态度。,司机,正向,网约车,小红书,司乘温暖,6a1699680000000035039b6f,,
2026/5/28,滴滴平台你给我出来,https://www.xiaohongshu.com/explore/6a172d5d000000003601c445?xsec_token=AB4kz4gBcmilL_Sjsri3RwNEsG9GYYLrBdNVK_z9r5OKo=&xsec_source=pc_search&source=web_explore_feed,"真的特别无语 昨晚打到了一个臭车
车里像汗脚味一样 浓浓的酸味
也怀疑司机行驶过程中精神状态有问题
反馈投诉到了安全部门
已经说好了中午11点以后再打给我
结果00：43就给我打电话还没什么结果
我请问 滴滴平台你们听得懂我在说什么吗
这已经严重影响我的作息

加上前年大年初一凌晨打专车结果来了个拼车
拉了一个醉汉要抢方向盘 对我造成心理阴影
只赔付了100 是不是管你们要赔偿少了？？
又这档子事 滴滴真的太让我失望了
@滴滴
#网约车[话题]# #滴滴出行[话题]# #维护自身权益[话题]#",2,0,3,0,5,Oishi,用户因滴滴平台多次服务问题（如车辆异味、司机状态可疑、投诉后凌晨致电及此前拼车遇醉汉仅获少量赔偿）感到失望并表达不满。,平台客服投诉,负向,网约车,小红书,烟味/异味,6a172d5d000000003601c445,,
2026/5/27,打车被稳稳接住了疲惫,https://www.xiaohongshu.com/explore/6a170de20000000037036388?xsec_token=AB4kz4gBcmilL_Sjsri3RwNI0moygR1zOMD7Yj170k46s=&xsec_source=pc_search&source=web_explore_feed,今天又带着一身疲惫下班，习惯性打开滴滴选择优先呼叫女司机。一进车里，就闻到了淡淡的清香，车内收拾得干净整洁，司机姐姐开车也很稳，没有急促刹车、也没有随意变道，车内安安静静的，氛围特别放松舒服。一天的压力和疲惫慢慢卸下，不知不觉竟然睡着了，一路睡得很沉，直到快到目的地才慢慢醒过来。真的很喜欢坐女司机的车，有种莫名的踏实感，让人心安。#对女性友好[话题]# #女性支持女性[话题]# #网约车[话题]##守护女性安全感[话题]# #出行安全感[话题]#,5,0,2,0,7,卷心菜成精了,今天下班坐滴滴女司机的车，因车内整洁、司机开车稳且氛围安静放松，让自己卸下疲惫安然入睡，感到踏实心安。,司机,正向,网约车,小红书,女司机,6a170de20000000037036388,,
2026/5/27,滴滴师傅！勇闯红路灯…惊魂未定中…,https://www.xiaohongshu.com/explore/6a16bc5a000000000702ace7?xsec_token=ABhIvQpo6SFrXUJnp1CW2kGa_-GPSuu5pZJjhhFAOUKYc=&xsec_source=pc_search&source=web_explore_feed,#出门注意安全[话题]# #关于我打车被司机种草这件事[话题]# #红灯停绿灯行[话题]#,,0,,0,0,花花小施思,该内容是关于出门注意安全、打车被司机种草以及红灯停绿灯行的话题。,无匹配类别,中性,无匹配类别,小红书,无匹配类别,6a16bc5a000000000702ace7,,
2026/5/28,滴滴女性友好订单已退出,https://www.xiaohongshu.com/explore/6a17a9120000000007022597?xsec_token=AB4kz4gBcmilL_Sjsri3RwNGvpM5ectMefIXXpbuys-Og=&xsec_source=pc_search,"这个行程：
全程6分钟，中途接到朋友电话问在什么地方，我回答在特么亦庄拉了一下午小屁起步价，一会儿我得赶紧逃离亦庄。
结果：我被投诉了，服务态度不佳！捡骂的第一次见诶。
服务1000多单三个投诉都是来自同性，关于这三个投诉我得反思我自己，所以退出女性友好订单。这个功能太神奇了，我宁可少接几单也不愿意承担这个风险。再见了各位娘娘们，愿那些事儿b的打车越来越费劲，因为很多司机也有拉黑乘客的功能，那就是打车会越来越不好打，各位三思吧。
滴滴你是好样的，乘客是你的上帝，司机啥也不是，恶意投诉置之不理，真优秀！
#网约车司机[话题]# #网约车[话题]# #滴滴出行[话题]# #滴滴[话题]# #网约车女司机[话题]#",9,2,22,12,45,豆，别说话,一位网约车司机因被同性乘客投诉服务态度不佳，反思后决定退出女性友好订单，并认为滴滴偏袒乘客、对恶意投诉置之不理。,平台客服投诉,负向,网约车,小红书,态度恶劣,6a17a9120000000007022597,,
2026/5/28,打到一辆放评书的女司机,https://www.xiaohongshu.com/explore/6a17a8de000000000702d2c5?xsec_token=AB4kz4gBcmilL_Sjsri3RwNOE8Fi6aiOvpJIcyHtXmjKg=&xsec_source=pc_search,"听说最近滴滴有一个“她计划”，可以优先匹配女司机，我试了一下，然后打到一个女司机。

上车后发现中控台在放评书，单田芳的《白眉大侠》，正讲到徐良大战房书安。大姐听得很入迷，连我上车都没回头。

我说：“您听评书呢？”她说：“啊对，单田芳，听过吗？”我说：“小时候跟我爸听过。”她说：“我从小就听，听了三十年了。开车听这个不困，比歌强。”

我说：“歌听多了腻，评书有情节，能听进去。”她说：“对对对！而且单田芳那个嗓子，沙哑得特有味儿。”

绿灯亮了，她一边开车一边还给我剧透：“这段再过两分钟就分出胜负了，你别急啊。”我笑了：“我不急，您专心开。”

到地方，她正好听完一集，说了句“欲知后事如何，且听下回分解”，然后对我笑了笑：“到啦。”

我说：“下回您继续听。”她说：“那必须的。”

那一句“且听下回分解”，让我觉得她不只是司机，还是个说书人的听众。
#关于我打车被司机种草这件事[话题]# #评书[话题]##女司机日常[话题]# #温馨[话题]# #生活小事[话题]##生活里的诗[话题]# #夸她就行了[话题]# #开车[话题]# #单田芳[话题]##女司机来了[话题]#",68,0,0,0,68,小熊蛋糕,我通过滴滴“她计划”打到一位听单田芳评书《白眉大侠》的女司机，途中与她交流听评书的感受，下车时她以评书常用语“欲知后事如何，且听下回分解”结束行程，让我感觉她不仅是司机，更是说书人的听众。,司机,正向,网约车,小红书,女司机,6a17a8de000000000702d2c5,,
2026/5/25,独自晚归的女生都去开这个！我已经用了整整,https://www.xiaohongshu.com/explore/6a1413f40000000008027bc0?xsec_token=ABNMhqSfV1LJiitb136DjdnzKBVnHuoEe8s91OKNI26y8=&xsec_source=pc_search,"作为一个天天加班到11点多的苦逼打工人，以前每天下班打车真的是我一天最焦虑的时候。站在黑漆漆的路边等车，手机攥得紧紧的，上车第一件事就是把车牌号甩给闺蜜，全程不敢闭眼不敢玩手机。
三个月前偶然发现滴滴“她计划”有个优先匹配女司机的功能，抱着试试的心态开了，结果现在真的离不开了。
不是说每次都能秒接单，有时候也得多等个三五分钟，但这点时间换一整路的安心，我觉得太值了。遇到的女司机姐姐们车都收拾得干干净净的，从来没有过烟味或者奇怪的味道，开车也都特别稳，不会猛踩刹车猛加速。
最戳我的是她们都特别有分寸感，几乎不会主动搭话，社恐真的狂喜。好几次我累得直接靠在后排睡着了，醒来刚好到小区门口。还有好几次，她们都没有停在小区大门，而是直接把车开到我单元楼楼下最亮的地方，说""晚上黑，少走两步""。
真的希望每个独自在大城市打拼的女孩，晚归的路都能少一点忐忑，多一点安心。
#女生独自美丽[话题]# #女生爱自己[话题]# #个人隐私安全[话题]# #下班后放松[话题]# #女生生活方式[话题]# #女生提升自己的技能[话题]# #隐私保护[话题]# #独立生活能力[话题]# #提升安全感[话题]# #女生想要的安全感[话题]#",1,0,0,0,1,清梦揽星河,一位经常加班的女性打工人分享使用滴滴“她计划”优先匹配女司机功能后，夜间打车变得更安心的体验。,场景,正向,网约车,小红书,女性友好计划,6a1413f40000000008027bc0,,
2026/5/27,我打滴滴专车又不是为了那两瓶水,https://www.xiaohongshu.com/explore/6a16f562000000003501f3bb?xsec_token=ABhIvQpo6SFrXUJnp1CW2kGfE4fD9fjvQmAWstoyF-wzI=&xsec_source=pc_search&source=web_note_detail_r10,"#关于我打车被司机种草这件事[话题]# #网约车[话题]# #安全出行[话题]# #我的出行方式[话题]# #出行新方式[话题]# #赶路的正确打开方式[话题]# #出行日常[话题]# #滴滴专车[话题]# #滴滴出行[话题]#

滴滴专车 vs 滴滴快车

我一直以来，在一线城市我都是打的专车，但实际上我都有“专车羞耻”的心理，这可能是我的某种心理创伤。
实际上这只是我的出行需求+最佳出行方式
因为我非常容易晕车，并不是为了那两瓶百岁山
我也不想在我坐车难受的时候还要听滴滴特惠车车上那些土嗨dj+像“在弹钢琴一样疯狂换右踏板式”的油门
特别是我在去一些重要场合的路上，这极其影响了我当天的出行体验。
当然啦，跟朋友一起我是无所谓的
但我一个人坐车的时候，大概率会选择专车，因为这也给经常独自在外的我带来了很大的安全感
结合我习惯在揭阳开车后，算了一笔账，其实打车真的比开车划算。
那天经过跟朋友一番交流后，果断续费了专车plus",61,7,103,6,177,Mark不吃海鲜,作者因晕车、讨厌快车的噪音和追求独自出行的安全感，认为在一线城市打车比开车划算，所以选择并续费滴滴专车plus。,场景,正向,专车/豪华车,小红书,专车/豪华车,6a16f562000000003501f3bb,,
2026/5/28,大理古镇到丽江古镇,https://www.xiaohongshu.com/explore/6a179b1c0000000006033e60?xsec_token=AB4kz4gBcmilL_Sjsri3RwNJGYErwsmRo1jXWHzYTbm_U=&xsec_source=pc_search&source=web_search_result_notes,滴滴巴士上的上车点，大理古城旅游集散中心（玉局路与绿玉路交叉口）在导航上面要打全这个名字，只搜索旅游集散中心的话不会导航到这里。#最美古镇攻略[话题]# #大理古城旅游攻略[话题]# #大理丽江古城[话题]#,20,13,1,3,37,依nuo,滴滴巴士在大理古城旅游集散中心（玉局路与绿玉路交叉口）的上车点需在导航上搜索全名，仅搜索“旅游集散中心”无法导航到该地点。,场景,中性,站点巴士/公交/滴滴小巴,小红书,站点巴士,6a179b1c0000000006033e60,,
2026/5/27,城际巴士，真的是……,https://www.xiaohongshu.com/explore/6a16f0190000000038021e11?xsec_token=ABhIvQpo6SFrXUJnp1CW2kGcpLLrTNoVVKmNMWlghrfnU=&xsec_source=pc_search&source=web_search_result_notes,"虽说很多站点都有停
但全没有一直明显的标志
昨天天气那么热
在漳州的福隆城真的给我差点走晕了
刚好的红绿灯的十字路口
一个点走错真的就等于是白走了
公交车站点一个标志也没，起码贴个：城际公交上车点
其中还给客服打了电话，她也帮助不了！！！
图1是地图上的实景图
真真的不好找！！！！！！！
请贴个标志。漳州-厦门19.9
车是真大，空调也是真舒服
#城际巴士[话题]# #厦门[话题]# #巴士[话题]# #大巴车[话题]# #漳州[话题]# #漳州到厦门[话题]# @城际巴士 #滴滴[话题]# #滴滴出行[话题]# @滴滴美好出发 #公交车[话题]# #赶路的正确打开方式[话题]#",,1,,0,1,小卷福,漳州福隆城的城际公交站点因无明显标志导致难以找到，尽管漳州到厦门的城际巴士价格实惠、车辆舒适且空调良好。,场景,负向,站点巴士/公交/滴滴小巴,小红书,站点巴士,6a16f0190000000038021e11,,
2026/5/20,晕车星人终于不用再打车难受了😭,https://www.xiaohongshu.com/explore/6a0dcab20000000008030f9d?xsec_token=ABUreedQSe9QXta43uKGM87jEBajbH3m0s6QPuheCHuFo=&xsec_source=pc_search&source=web_search_result_notes,"谁懂啊家人们！我真的是那种特别容易晕车的体质，再加上有些师傅开得比较急，频繁急刹变道，我就开始头晕恶心。

前几天用滴滴的时候，偶然发现首页多了个""AI叫车""，抱着试试看的心态点进去了。就说了一句：""我晕车，要开得稳一点，车内没味道的油车""，没想到它真的听懂了！几秒钟就给我匹配了几辆车，还清楚地标出来了哪些符合我的需求。

上车的时候我都惊呆了，车里真的干干净净一点异味都没有。司机师傅也特别贴心，说知道我晕车，会开慢一点稳一点。全程几乎没有急刹，我居然安安稳稳地坐到了目的地，一点都没难受！😭

后来我又试了几次，每次都特别靠谱。现在我打车再也不用纠结了，直接跟小滴说我的需求就行。它连""后备箱大一点放行李""、""不要拼车""都能记住，真的太懂我了。

真心推荐给所有晕车星人和对车内环境有要求的姐妹，这个功能真的能提升出行幸福感太多了！
#关于我打车被司机种草这件事[话题]# #开车必备[话题]# #安全出行[话题]# #出行交通工具[话题]# #有车以后的松弛感[话题]# #车内空气质量[话题]# #出行新体验[话题]# #大学生开车[话题]# #车内空气清新[话题]# #实现出行自由[话题]#",1,0,,1,2,清梦揽星河,滴滴的“AI叫车”功能能精准理解用户如晕车要开稳、车内无异味等需求，匹配合适车辆和司机，提升出行幸福感，推荐给有类似需求的人。,产品力,正向,网约车,小红书,AI叫车/AI小滴,6a0dcab20000000008030f9d,,
2026/5/29,,https://www.xiaohongshu.com/explore/6a18ee790000000036003501?xsec_token=ABeCeeIQhmQb3WkzfAON5qvHAd5CQVOxcpGTRfsrPXLSY=&xsec_source=pc_search,#滴滴出行[话题]# #滴滴打车[话题]#,2,0,3,0,5,momo,该内容是关于滴滴出行和滴滴打车的话题。,无匹配类别,中性,网约车,小红书,无匹配类别,6a18ee790000000036003501,,
2026/5/29,惊喜特价师傅能挣多少呀,https://www.xiaohongshu.com/explore/6a18dec200000000370379e7?xsec_token=ABeCeeIQhmQb3WkzfAON5qvPYduHi8Pj4_PTENRO7Z0Ls=&xsec_source=pc_search,"#滴滴打车[话题]# #滴滴打车惊喜特价[话题]#
乘客招谁惹谁了
我这边加钱为什么司机不加钱？？
明明加几块钱可以解决的事，后面还得回头去拿。。

二编:平台更改路线，司机不同意之后，我说直接微信转账10块钱，司机都不乐意。。乘客招谁惹谁了。
打车的时候勾选了快车和特惠快车，还有惊喜特价。谁知道是最便宜的惊喜特价接了单。",1,0,26,0,27,好运来,乘客因滴滴打车平台派惊喜特价单后，平台更改路线被司机拒绝，提出加钱司机仍不同意，导致需回头去拿东西而不满。,平台客服投诉,负向,特惠,小红书,系统/派单问题,6a18dec200000000370379e7,,
2026/5/28,滴滴和花小猪，推诿扯皮是让你俩玩儿明白了,https://www.xiaohongshu.com/explore/6a1855dd00000000070211cc?xsec_token=ABeCeeIQhmQb3WkzfAON5qvEdUdz6XKn_ja4bmjeljJWI=&xsec_source=pc_search,打了个车，司机开车一直在刷视频，下车后想把司机拉黑，不想再打到这种危险驾驶的，没找到拉黑按钮，找客服，滴滴客服让我找花小猪，花小猪客服让我找滴滴，好好好#网约车[话题]# #滴滴出行[话题]# #花小猪[话题]# #滴滴打车[话题]# #垃圾客服[话题]#,2,0,1,0,3,绿蚁,用户因遇到司机开车刷视频的危险驾驶行为，想拉黑司机却找不到按钮，联系滴滴和花小猪客服时双方互相推诿。,平台客服投诉,负向,网约车,小红书,投诉无门/推诿,6a1855dd00000000070211cc,,
2026/5/28,滴滴快车的安全管理仍然一塌糊涂！,https://www.xiaohongshu.com/explore/6a184f5f000000000702de2d?xsec_token=ABeCeeIQhmQb3WkzfAON5qvOa4Fkwt8qtFRKGWV5IXyGk=&xsec_source=pc_search,"定位哈尔滨，通过滴滴平台打了一辆快车，车到后刚上车，司机就要求加钱并要求取消线上订单，按照支付线上订单的钱直接转给他，拒绝私下交易后直接被司机威胁下车并言语辱骂。被司机扔下车后第一时间拨打了滴滴安全专线，结果滴滴安全员仅重复“抱歉给你带来不好的乘车体验，会对司机进行处理后”就再无跟进。被滴滴的无作为操作震惊了，这是那个在曾经出过重大事故后庄重承诺加强安全管理的滴滴么？最后只好直接找👮做了记录。
更无语的是滴滴后续的来电人员甚至都不知道是哪个订单，发生了什么，每打来一个电话都需要重新复述，客服言语中全是反正你没有受到实际的人身性命伤害，那就所有回答都是万能培训句“抱歉给你来带不好的乘车体验”多次沟通全是无效活人AI言语👀
目前已投诉12345，发现该车很可能是黑车，需要去交管局进行立案。
后续又接到两个滴滴的电话，滴滴表示愿意赔偿200现金，但一问怎么管理该司机的呢，说是会给司机加入到滴滴高危监控名单中，但司机还是会正常运营。
也是很搞笑了，这“名单”打车客又看不到，但滴滴却在隔空笑等着下一个倒霉蛋……至于下一个乘客能否顺利下车似乎就是下一个事情了
目前已拒绝滴滴方案，之前在利用滴滴顺风车时就遇过这种事情，所以现在都打快车，没想到快车也能遇到…下一个倒霉蛋会是谁谁都不知道，但这次的维权似乎势在必行了…
#安全出行[话题]# #搞笑[话题]# #网约车[话题]# #道路安全你我有责[话题]# #行车安全[话题]# #滴滴出行[话题]# #滴滴打车[话题]# #滴滴网约车[话题]##哈尔滨[话题]# #哈尔滨旅行[话题]#",0,0,0,1,1,lxmdl,哈尔滨一用户通过滴滴平台打快车时，遭遇司机要求加钱并取消线上订单，拒绝后被威胁辱骂并扔下车，向滴滴投诉后未得到有效处理，目前已投诉12345并准备去交管局立案，同时拒绝了滴滴的赔偿方案。,维权记录,负向,快车,小红书,投诉无门/推诿,6a184f5f000000000702de2d,,
2026/5/28,滴滴司机接到你的单，第一眼看到的不是名字,https://www.xiaohongshu.com/explore/6a1842170000000036019b87?xsec_token=ABeCeeIQhmQb3WkzfAON5qvOJbBoZRbGw56Usbivz3Wb0=&xsec_source=pc_search,"你打滴滴叫不到车，不只是因为司机少——很可能是你这单对司机""不划算""，系统把司机派给了别的乘客。平台控制了司机能看到什么，等于控制了他愿意接什么单，乘客和司机都不知道规则是什么。这期从司机视角切入，讲清楚那个数字是怎么来的。#滴滴打车 #网约车 #架构设计 #程序员",26,8,3,1,38,凯哥是个程序员,这篇内容从司机视角切入，讲述了滴滴叫不到车可能是因为系统基于对司机是否“划算”的判断将司机派给了其他乘客，且乘客和司机都不知道平台规则，解释那个数字（可能指影响派单的相关数据）是怎么来的。,平台客服投诉,中性,网约车,小红书,系统/派单问题,6a1842170000000036019b87,,
2026/5/28,滴滴打车你有病吧,https://www.xiaohongshu.com/explore/6a17f24d0000000038036bd5?xsec_token=AB4kz4gBcmilL_Sjsri3RwNOc5Gia0fnReWaZOm6qMaeQ=&xsec_source=pc_search,"五月初因为司机问题滴滴赔偿我十张10元优惠券，结果我今天用了一张，发现我朋友手机不用优惠券和我用优惠券价格一样啊
啥意思@滴滴出行客服 #滴滴[话题]# #滴滴出行[话题]# #滴滴投诉[话题]#",0,0,0,0,0,中二少年涩卡,用户反馈使用滴滴10元优惠券后，实际支付价格与朋友未使用优惠券的价格相同，质疑优惠券未生效并@滴滴出行客服。,平台客服投诉,负向,网约车,小红书,赔偿不合理,6a17f24d0000000038036bd5,,
2026/5/28,滴滴打车：即日起女司机和女乘客可双向选择,https://www.xiaohongshu.com/explore/6a17e7870000000035029b1d?xsec_token=AB4kz4gBcmilL_Sjsri3RwNLkUeHwNfsKtUlDw9GZCqMg=&xsec_source=pc_search,#网约车[话题]# #安全出行[话题]# #出租车[话题]# #司机[话题]# #代驾[话题]# #滴滴打车[话题]# #女司机[话题]# #女乘客[话题]# #女性打车[话题]#,63,1,17,1,82,皖北经纬,该内容围绕网约车、安全出行、出租车、司机、代驾、滴滴打车、女司机、女乘客、女性打车等话题展开。,无匹配类别,中性,网约车,小红书,无匹配类别,6a17e7870000000035029b1d,,
2026/5/29,关于我嘀嘀打车优惠这件事,https://www.xiaohongshu.com/explore/6a18cbef000000000702e368?xsec_token=ABeCeeIQhmQb3WkzfAON5qvIKojLzKSMeUN6dlrtMbZ20=&xsec_source=pc_search&source=web_explore_feed,"滴滴出行👍

特价和快车，同时勾选来的肯定是快车，单选特价车是打不到车的～
在上车点和下车点，有优惠券与否的打车价格也是不一样的～",,0,,0,0,阿丹,滴滴出行中同时勾选特价和快车会叫来快车，单选特价车打不到车，且上下车点是否有优惠券会影响打车价格。,产品力,负向,快车,小红书,价格优惠,6a18cbef000000000702e368,,
2026/5/28,槟郎味也很难闻…,https://www.xiaohongshu.com/explore/6a1852a90000000037034af6?xsec_token=ABeCeeIQhmQb3WkzfAON5qvH8yDXbA9Ueii9G84g3K5ZA=&xsec_source=pc_search&source=web_explore_feed,打车犹如开盲盒，烟味就不说了[汗颜R]，这段时间还开出了好几次槟郎味快车盲盒[哭惹R]。本气味敏感人士，闻到槟郎味也会感到很恶心[扶额R]，虽然能理解快车司机需要提神…但真的很受不了啊🤦‍♀️#快车[话题]# #滴滴[话题]# #烟味[话题]# #槟郎[话题]# #奇奇怪怪的味道[话题]#,7,0,1,0,8,我是猫（见过twice版,气味敏感的人在打车时多次遇到有槟榔味的快车，感到难以忍受。,车内环境投诉,负向,快车,小红书,烟味/异味,6a1852a90000000037034af6,,
2026/5/29,#滴滴出行[话题]# #滴滴司机[话题]# #无故取消[话题...,https://www.xiaohongshu.com/explore/6a191f2400000000070120db?xsec_token=ABMFU445bIJ0IPswIIAs4pFC1JlyeYcndF7O_5FMatM58=,#滴滴出行[话题]# #滴滴司机[话题]# #无故取消[话题]#,0,0,0,0,0,📸,该内容涉及滴滴出行、滴滴司机和无故取消的话题。,司机行为投诉,中性,网约车,小红书,系统/派单问题,6a191f2400000000070120db,,
